tr|I3L401|I3L401_HUMAN	XP_003282193.1	100.000	28	0	0	2	29	65	92	2.33e-10	59.3
tr|I3L401|I3L401_HUMAN	PNI37042.1	100.000	28	0	0	2	29	65	92	3.46e-10	58.9
tr|I3L401|I3L401_HUMAN	XP_005984179.1	100.000	28	0	0	2	29	64	91	3.61e-10	58.9
tr|I3L401|I3L401_HUMAN	XP_019782342.1	100.000	28	0	0	2	29	93	120	5.20e-10	58.9
tr|I3L401|I3L401_HUMAN	XP_011357962.1	100.000	28	0	0	2	29	93	120	5.67e-10	58.9
tr|I3L401|I3L401_HUMAN	ELK31778.1	100.000	28	0	0	2	29	191	218	6.27e-10	60.5
tr|I3L401|I3L401_HUMAN	KPP62844.1	100.000	28	0	0	2	29	224	251	7.75e-10	60.5
tr|I3L401|I3L401_HUMAN	ROI27712.1	100.000	28	0	0	2	29	199	226	7.97e-10	60.8
tr|I3L401|I3L401_HUMAN	XP_020655520.1	100.000	28	0	0	2	29	200	227	8.00e-10	60.5
tr|I3L401|I3L401_HUMAN	XP_025930127.1	100.000	28	0	0	2	29	62	89	9.69e-10	57.8
tr|I3L401|I3L401_HUMAN	RXN32069.1	100.000	28	0	0	2	29	132	159	1.17e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_014051356.1	100.000	28	0	0	2	29	197	224	1.20e-09	59.7
tr|I3L401|I3L401_HUMAN	PNI37051.1	100.000	28	0	0	2	29	162	189	1.20e-09	59.3
tr|I3L401|I3L401_HUMAN	AAH87638.1	100.000	28	0	0	2	29	144	171	1.23e-09	58.9
tr|I3L401|I3L401_HUMAN	ROL41243.1	100.000	28	0	0	2	29	237	264	1.25e-09	60.1
tr|I3L401|I3L401_HUMAN	XP_016391388.1	100.000	28	0	0	2	29	103	130	1.25e-09	58.2
tr|I3L401|I3L401_HUMAN	XP_018430843.1	100.000	28	0	0	2	29	150	177	1.30e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020380971.1	100.000	28	0	0	2	29	141	168	1.35e-09	58.9
tr|I3L401|I3L401_HUMAN	EGV93916.1	100.000	28	0	0	2	29	164	191	1.48e-09	59.3
tr|I3L401|I3L401_HUMAN	PNI37050.1	100.000	28	0	0	2	29	170	197	1.49e-09	58.9
tr|I3L401|I3L401_HUMAN	EHH57660.1	100.000	28	0	0	2	29	163	190	1.51e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_022519429.1	100.000	28	0	0	2	29	175	202	1.52e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016331119.1	100.000	28	0	0	2	29	171	198	1.54e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016101465.1	100.000	28	0	0	2	29	171	198	1.55e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_014051358.1	100.000	28	0	0	2	29	154	181	1.55e-09	58.9
tr|I3L401|I3L401_HUMAN	KYO41717.1	100.000	28	0	0	2	29	169	196	1.57e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_019660649.1	100.000	28	0	0	2	29	198	225	1.59e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_014432602.2	100.000	28	0	0	2	29	168	195	1.60e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_023509185.1	100.000	28	0	0	2	29	198	225	1.60e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_022451232.1	100.000	28	0	0	2	29	198	225	1.60e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_023369734.1	100.000	28	0	0	2	29	198	225	1.62e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_021569551.1	100.000	28	0	0	2	29	174	201	1.62e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_003912276.1	100.000	28	0	0	2	29	198	225	1.64e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016303451.1	100.000	28	0	0	2	29	171	198	1.67e-09	58.9
tr|I3L401|I3L401_HUMAN	AAI07475.1	100.000	28	0	0	2	29	153	180	1.70e-09	58.9
tr|I3L401|I3L401_HUMAN	KPP69319.1	100.000	28	0	0	2	29	195	222	1.71e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_014382128.1	100.000	28	0	0	2	29	159	186	1.74e-09	58.9
tr|I3L401|I3L401_HUMAN	EHH24452.1	100.000	28	0	0	2	29	198	225	1.75e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_005463891.1	100.000	28	0	0	2	29	168	195	1.76e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020822091.1	100.000	28	0	0	2	29	174	201	1.76e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_005967958.1	100.000	28	0	0	2	29	198	225	1.77e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_025031465.1	100.000	28	0	0	2	29	167	194	1.78e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_006863410.1	100.000	28	0	0	2	29	198	225	1.81e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_006151886.1	100.000	28	0	0	2	29	198	225	1.81e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_026246475.1	100.000	28	0	0	2	29	172	199	1.82e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_007483275.1	100.000	28	0	0	2	29	174	201	1.82e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_014352220.1	96.429	28	1	0	2	29	89	116	1.85e-09	57.4
tr|I3L401|I3L401_HUMAN	XP_008686304.1	100.000	28	0	0	2	29	182	209	1.85e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_007091728.1	100.000	28	0	0	2	29	168	195	1.85e-09	58.9
tr|I3L401|I3L401_HUMAN	EPQ15452.1	100.000	28	0	0	2	29	197	224	1.87e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_006761760.1	100.000	28	0	0	2	29	188	215	1.88e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_004712940.1	100.000	28	0	0	2	29	198	225	1.89e-09	59.3
tr|I3L401|I3L401_HUMAN	NP_001039491.1	100.000	28	0	0	2	29	198	225	1.90e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_007521878.1	100.000	28	0	0	2	29	198	225	1.90e-09	59.3
tr|I3L401|I3L401_HUMAN	NP_056158.2	100.000	28	0	0	2	29	198	225	1.90e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_010964189.1	100.000	28	0	0	2	29	198	225	1.94e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_027673511.1	100.000	28	0	0	2	29	198	225	1.94e-09	59.3
tr|I3L401|I3L401_HUMAN	CAA09865.1	100.000	28	0	0	2	29	198	225	1.94e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016101464.1	100.000	28	0	0	2	29	202	229	1.95e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020655521.1	100.000	28	0	0	2	29	178	205	1.95e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_021569552.1	100.000	28	0	0	2	29	154	181	1.96e-09	58.5
tr|I3L401|I3L401_HUMAN	XP_015275792.1	96.429	28	1	0	2	29	207	234	1.96e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_024420718.1	100.000	28	0	0	2	29	198	225	1.96e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_848951.1	100.000	28	0	0	2	29	198	225	1.96e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_005349785.1	100.000	28	0	0	2	29	198	225	2.00e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_001365399.1	100.000	28	0	0	2	29	198	225	2.00e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_010845802.1	100.000	28	0	0	2	29	192	219	2.01e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_004475287.1	100.000	28	0	0	2	29	191	218	2.01e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_020822090.1	100.000	28	0	0	2	29	195	222	2.02e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_007606793.1	100.000	28	0	0	2	29	193	220	2.03e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_008854068.1	100.000	28	0	0	2	29	198	225	2.03e-09	59.3
tr|I3L401|I3L401_HUMAN	NP_080293.1	100.000	28	0	0	2	29	198	225	2.03e-09	59.3
tr|I3L401|I3L401_HUMAN	RLQ54795.1	100.000	28	0	0	2	29	197	224	2.03e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_018949447.1	100.000	28	0	0	2	29	208	235	2.03e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_020822089.1	100.000	28	0	0	2	29	198	225	2.05e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_012404209.1	100.000	28	0	0	2	29	198	225	2.05e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_003791224.1	100.000	28	0	0	2	29	198	225	2.05e-09	59.3
tr|I3L401|I3L401_HUMAN	KYO41718.1	100.000	28	0	0	2	29	197	224	2.05e-09	59.3
tr|I3L401|I3L401_HUMAN	CAG00708.1	100.000	28	0	0	2	29	199	226	2.06e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_008572105.1	100.000	28	0	0	2	29	198	225	2.07e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_003996210.1	100.000	28	0	0	2	29	198	225	2.07e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_026986633.1	100.000	28	0	0	2	29	203	230	2.08e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_006899163.1	100.000	28	0	0	2	29	198	225	2.09e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_007442307.1	100.000	28	0	0	2	29	198	225	2.09e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016331117.1	100.000	28	0	0	2	29	202	229	2.09e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_003466229.1	100.000	28	0	0	2	29	192	219	2.09e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_006037360.1	100.000	28	0	0	2	29	195	222	2.10e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_024249048.1	100.000	28	0	0	2	29	197	224	2.11e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_006037361.1	100.000	28	0	0	2	29	198	225	2.11e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016417332.1	100.000	28	0	0	2	29	237	264	2.11e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_025002274.1	100.000	28	0	0	2	29	197	224	2.12e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_016405588.1	100.000	28	0	0	2	29	197	224	2.12e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_004398593.1	100.000	28	0	0	2	29	198	225	2.13e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_011604964.1	100.000	28	0	0	2	29	199	226	2.15e-09	59.3
tr|I3L401|I3L401_HUMAN	XP_011978062.1	100.000	28	0	0	2	29	198	225	2.15e-09	58.9
tr|I3L401|I3L401_HUMAN	NP_001090256.1	100.000	28	0	0	2	29	198	225	2.15e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_011287179.1	100.000	28	0	0	2	29	204	231	2.17e-09	59.3
tr|I3L401|I3L401_HUMAN	NP_001017177.1	100.000	28	0	0	2	29	198	225	2.20e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_018957146.1	100.000	28	0	0	2	29	202	229	2.20e-09	59.3
tr|I3L401|I3L401_HUMAN	Q5U3T3.1	100.000	28	0	0	2	29	199	226	2.22e-09	58.9
tr|I3L401|I3L401_HUMAN	NP_001007310.1	100.000	28	0	0	2	29	199	226	2.24e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_027035243.1	100.000	28	0	0	2	29	199	226	2.24e-09	58.9
tr|I3L401|I3L401_HUMAN	NP_001084192.1	100.000	28	0	0	2	29	198	225	2.24e-09	58.9
tr|I3L401|I3L401_HUMAN	NP_001007441.2	100.000	28	0	0	2	29	202	229	2.25e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_013979287.1	100.000	28	0	0	2	29	199	226	2.26e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020312253.1	100.000	28	0	0	2	29	199	226	2.26e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_016137379.1	100.000	28	0	0	2	29	199	226	2.28e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_019899161.1	100.000	28	0	0	2	29	199	226	2.29e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020320047.1	100.000	28	0	0	2	29	197	224	2.31e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_016147183.1	100.000	28	0	0	2	29	199	226	2.31e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_014011176.1	100.000	28	0	0	2	29	199	226	2.31e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020359900.1	100.000	28	0	0	2	29	199	226	2.31e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_026871355.1	100.000	28	0	0	2	29	199	226	2.31e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_026871354.1	100.000	28	0	0	2	29	202	229	2.32e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_008319903.1	100.000	28	0	0	2	29	208	235	2.32e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_016340578.1	100.000	28	0	0	2	29	199	226	2.33e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_012988558.1	100.000	28	0	0	2	29	199	226	2.33e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_026066410.1	100.000	28	0	0	2	29	199	226	2.33e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_017541859.1	100.000	28	0	0	2	29	202	229	2.34e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_018959818.1	100.000	28	0	0	2	29	199	226	2.36e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_016413616.1	100.000	28	0	0	2	29	199	226	2.36e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_016321565.1	100.000	28	0	0	2	29	199	226	2.36e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_012690307.1	100.000	28	0	0	2	29	199	226	2.36e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_026854353.1	100.000	28	0	0	2	29	199	226	2.36e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_006627628.2	100.000	28	0	0	2	29	327	354	2.37e-09	59.7
tr|I3L401|I3L401_HUMAN	XP_022616530.1	100.000	28	0	0	2	29	199	226	2.38e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_012988556.1	100.000	28	0	0	2	29	204	231	2.40e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_017315748.1	100.000	28	0	0	2	29	199	226	2.41e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_015234955.1	100.000	28	0	0	2	29	199	226	2.41e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_023358525.1	100.000	28	0	0	2	29	207	234	2.43e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_024144455.1	100.000	28	0	0	2	29	199	226	2.43e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_026112695.1	100.000	28	0	0	2	29	199	226	2.43e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_016303450.1	100.000	28	0	0	2	29	202	229	2.44e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_008528637.1	100.000	28	0	0	2	29	193	220	2.44e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_020484785.1	100.000	28	0	0	2	29	199	226	2.46e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_019951386.1	100.000	28	0	0	2	29	199	226	2.46e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_017543308.1	100.000	28	0	0	2	29	199	226	2.46e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_004571246.1	100.000	28	0	0	2	29	199	226	2.46e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_026124143.1	100.000	28	0	0	2	29	202	229	2.46e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_008433628.1	100.000	28	0	0	2	29	201	228	2.47e-09	58.9
tr|I3L401|I3L401_HUMAN	NP_001167278.1	100.000	28	0	0	2	29	199	226	2.48e-09	58.9
tr|I3L401|I3L401_HUMAN	AWO97612.1	100.000	28	0	0	2	29	199	226	2.48e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_023830566.1	100.000	28	0	0	2	29	199	226	2.48e-09	58.9
tr|I3L401|I3L401_HUMAN	XP_018586911.1	100.000	28	0	0	2	29	199	226	2.48e-09	58.9
